0	0.992257	0.00784276
0.001	0.992305	0.00779449
0.002	0.992353	0.00774633
0.003	0.9924	0.00769827
0.004	0.992448	0.0076503
0.005	0.992495	0.00760243
0.006	0.992543	0.00755466
0.007	0.99259	0.00750699
0.008	0.992637	0.00745942
0.009	0.992684	0.00741195
0.01	0.992731	0.00736457
0.011	0.992778	0.00731729
0.012	0.992825	0.00727012
0.013	0.992871	0.00722304
0.014	0.992918	0.00717606
0.015	0.992964	0.00712917
0.016	0.993011	0.00708239
0.017	0.993057	0.0070357
0.018	0.993103	0.00698912
0.019	0.993149	0.00694263
0.02	0.993195	0.00689624
0.021	0.993241	0.00684995
0.022	0.993287	0.00680375
0.023	0.993332	0.00675766
0.024	0.993378	0.00671166
0.025	0.993423	0.00666577
0.026	0.993469	0.00661997
0.027	0.993514	0.00657427
0.028	0.993559	0.00652866
0.029	0.993604	0.00648316
0.03	0.993649	0.00643776
0.031	0.993694	0.00639245
0.032	0.993739	0.00634724
0.033	0.993783	0.00630213
0.034	0.993828	0.00625712
0.035	0.993872	0.00621221
0.036	0.993917	0.0061674
0.037	0.993961	0.00612268
0.038	0.994005	0.00607806
0.039	0.994049	0.00603355
0.04	0.994093	0.00598913
0.041	0.994137	0.0059448
0.042	0.994181	0.00590058
0.043	0.994225	0.00585646
0.044	0.994268	0.00581243
0.045	0.994312	0.0057685
0.046	0.994355	0.00572468
0.047	0.994398	0.00568095
0.048	0.994442	0.00563731
0.049	0.994485	0.00559378
0.05	0.994528	0.00555035
0.051	0.994571	0.00550701
0.052	0.994613	0.00546377
0.053	0.994656	0.00542063
0.054	0.994699	0.00537759
0.055	0.994741	0.00533465
0.056	0.994784	0.00529181
0.057	0.994826	0.00524906
0.058	0.994868	0.00520641
0.059	0.99491	0.00516387
0.06	0.994952	0.00512142
0.061	0.994994	0.00507907
0.062	0.995036	0.00503681
0.063	0.995078	0.00499466
0.064	0.995119	0.0049526
0.065	0.995161	0.00491065
0.066	0.995202	0.00486879
0.067	0.995243	0.00482703
0.068	0.995285	0.00478537
0.069	0.995326	0.0047438
0.07	0.995367	0.00470234
0.071	0.995408	0.00466097
0.072	0.995449	0.00461971
0.073	0.995489	0.00457854
0.074	0.99553	0.00453747
0.075	0.995571	0.0044965
0.076	0.995611	0.00445562
0.077	0.995651	0.00441485
0.078	0.995692	0.00437417
0.079	0.995732	0.00433359
0.08	0.995772	0.00429311
0.081	0.995812	0.00425273
0.082	0.995851	0.00421245
0.083	0.995891	0.00417227
0.084	0.995931	0.00413218
0.085	0.99597	0.00409219
0.086	0.99601	0.00405231
0.087	0.996049	0.00401252
0.088	0.996088	0.00397283
0.089	0.996128	0.00393323
0.09	0.996167	0.00389374
0.091	0.996206	0.00385434
0.092	0.996244	0.00381505
0.093	0.996283	0.00377585
0.094	0.996322	0.00373675
0.095	0.99636	0.00369774
0.096	0.996399	0.00365884
0.097	0.996437	0.00362004
0.098	0.996476	0.00358133
0.099	0.996514	0.00354272
0.1	0.996552	0.00350421
0.101	0.99659	0.0034658
0.102	0.996628	0.00342749
0.103	0.996665	0.00338928
0.104	0.996703	0.00335116
0.105	0.996741	0.00331315
0.106	0.996778	0.00327523
0.107	0.996816	0.00323741
0.108	0.996853	0.00319969
0.109	0.99689	0.00316206
0.11	0.996927	0.00312454
0.111	0.996964	0.00308712
0.112	0.997001	0.00304979
0.113	0.997038	0.00301256
0.114	0.997074	0.00297543
0.115	0.997111	0.0029384
0.116	0.997147	0.00290147
0.117	0.997184	0.00286463
0.118	0.99722	0.0028279
0.119	0.997256	0.00279126
0.12	0.997292	0.00275472
0.121	0.997328	0.00271828
0.122	0.997364	0.00268194
0.123	0.9974	0.00264569
0.124	0.997436	0.00260955
0.125	0.997471	0.0025735
0.126	0.997507	0.00253755
0.127	0.997542	0.0025017
0.128	0.997578	0.00246595
0.129	0.997613	0.0024303
0.13	0.997648	0.00239475
0.131	0.997683	0.00235929
0.132	0.997718	0.00232394
0.133	0.997753	0.00228868
