0	1
0.5	1
1	1
1.29204	0.999993
1.50968	1.00003
1.67188	0.999868
1.79276	1.00061
1.88284	0.997027
1.94997	1.01648
2	0.760529
2.05062	0.0627056
2.11876	0.266632
2.21046	-0.0184802
2.33388	0.0867361
2.5	-0.00571804
2.66612	0.0795611
2.78954	0.121532
2.88124	0.289171
2.94938	0.531544
3	1.05482
3.05003	1.15591
3.11716	1.05518
3.20724	1.15555
3.32812	1.05554
3.49032	1.15519
3.70796	1.0559
4	1.15484
4.29204	1.05624
4.50968	1.1545
4.67188	1.05658
4.79276	1.15417
4.88284	1.05691
4.94997	1.15384
5	1.05723
5.05062	1.31206
5.11876	1.40315
5.21046	1.67041
5.33388	1.78236
5.5	1.97084
5.66612	1.94168
5.78954	1.92192
5.88124	1.79967
5.94938	1.73611
6	1.61776
6.05003	1.55038
6.11716	1.42272
6.20724	1.32202
6.32812	1.17238
6.49032	1.04102
6.70796	0.871913
7	0.702745
7.5	0.448772
8	0.219563
