0	0.989058	0.0111517
0.001	0.989125	0.011084
0.002	0.989192	0.0110164
0.003	0.989258	0.010949
0.004	0.989325	0.0108817
0.005	0.989391	0.0108145
0.006	0.989457	0.0107474
0.007	0.989523	0.0106805
0.008	0.989589	0.0106137
0.009	0.989655	0.0105471
0.01	0.98972	0.0104806
0.011	0.989786	0.0104142
0.012	0.989851	0.010348
0.013	0.989916	0.0102819
0.014	0.989981	0.010216
0.015	0.990046	0.0101501
0.016	0.990111	0.0100845
0.017	0.990176	0.0100189
0.018	0.99024	0.0099535
0.019	0.990304	0.00988823
0.02	0.990369	0.00982309
0.021	0.990433	0.00975809
0.022	0.990497	0.00969323
0.023	0.99056	0.0096285
0.024	0.990624	0.00956391
0.025	0.990688	0.00949945
0.026	0.990751	0.00943513
0.027	0.990814	0.00937095
0.028	0.990877	0.0093069
0.029	0.99094	0.00924299
0.03	0.991003	0.00917921
0.031	0.991066	0.00911558
0.032	0.991129	0.00905207
0.033	0.991191	0.00898871
0.034	0.991253	0.00892548
0.035	0.991316	0.00886239
0.036	0.991378	0.00879943
0.037	0.991439	0.00873661
0.038	0.991501	0.00867393
0.039	0.991563	0.00861138
0.04	0.991624	0.00854897
0.041	0.991686	0.00848669
0.042	0.991747	0.00842455
0.043	0.991808	0.00836255
0.044	0.991869	0.00830069
0.045	0.99193	0.00823896
0.046	0.991991	0.00817736
0.047	0.992051	0.0081159
0.048	0.992111	0.00805458
0.049	0.992172	0.0079934
0.05	0.992232	0.00793235
0.051	0.992292	0.00787144
0.052	0.992352	0.00781066
0.053	0.992411	0.00775002
0.054	0.992471	0.00768952
0.055	0.99253	0.00762916
0.056	0.99259	0.00756892
0.057	0.992649	0.00750883
0.058	0.992708	0.00744887
0.059	0.992767	0.00738905
0.06	0.992826	0.00732937
0.061	0.992884	0.00726982
0.062	0.992943	0.00721041
0.063	0.993001	0.00715113
0.064	0.993059	0.00709199
0.065	0.993117	0.00703299
0.066	0.993175	0.00697412
0.067	0.993233	0.00691539
0.068	0.993291	0.00685679
0.069	0.993348	0.00679833
0.07	0.993406	0.00674001
0.071	0.993463	0.00668183
0.072	0.99352	0.00662378
0.073	0.993577	0.00656586
0.074	0.993634	0.00650809
0.075	0.993691	0.00645045
0.076	0.993747	0.00639294
0.077	0.993804	0.00633558
0.078	0.99386	0.00627834
0.079	0.993916	0.00622125
0.08	0.993972	0.00616429
0.081	0.994028	0.00610747
0.082	0.994084	0.00605078
0.083	0.99414	0.00599423
0.084	0.994195	0.00593782
0.085	0.994251	0.00588154
0.086	0.994306	0.0058254
0.087	0.994361	0.0057694
0.088	0.994416	0.00571353
0.089	0.994471	0.00565779
0.09	0.994525	0.0056022
0.091	0.99458	0.00554674
0.092	0.994634	0.00549142
0.093	0.994689	0.00543623
0.094	0.994743	0.00538118
0.095	0.994797	0.00532627
0.096	0.994851	0.00527149
0.097	0.994904	0.00521685
0.098	0.994958	0.00516234
0.099	0.995011	0.00510797
0.1	0.995065	0.00505374
0.101	0.995118	0.00499964
0.102	0.995171	0.00494568
0.103	0.995224	0.00489186
0.104	0.995277	0.00483817
0.105	0.995329	0.00478462
0.106	0.995382	0.00473121
0.107	0.995434	0.00467793
0.108	0.995486	0.00462479
0.109	0.995538	0.00457178
0.11	0.99559	0.00451891
0.111	0.995642	0.00446618
0.112	0.995694	0.00441358
0.113	0.995745	0.00436112
0.114	0.995797	0.0043088
0.115	0.995848	0.00425661
0.116	0.995899	0.00420456
0.117	0.99595	0.00415264
0.118	0.996001	0.00410086
0.119	0.996052	0.00404922
0.12	0.996102	0.00399771
