-0.4	1.4	0	0.618259	0.56
-0.4	1.5	0	0.642397	0.6
-0.4	1.6	0	0.648221	0.64
-0.4	1.7	0	0.636981	0.68
-0.4	1.8	0	0.614799	0.72
-0.4	1.9	0	0.593554	0.76
-0.4	2	0	0.587297	0.8

-0.3	-1	0	-0.118817	-0.3
-0.3	-0.9	0	-0.121318	-0.27
-0.3	-0.8	0	-0.130025	-0.24
-0.3	-0.7	0	-0.134027	-0.21
-0.3	-0.6	0	-0.12627	-0.18
-0.3	-0.5	0	-0.106677	-0.15
-0.3	-0.4	0	-0.0802286	-0.12
-0.3	-0.3	0	-0.0533873	-0.09
-0.3	-0.2	0	-0.0311624	-0.06
-0.3	-0.1	0	-0.0154868	-0.03
-0.3	-1.38778e-16	0	-0.00485829	-3.33067e-17
-0.3	0.1	0	0.00463541	0.03
-0.3	0.2	0	0.0172433	0.06
-0.3	0.3	0	0.0359617	0.09
-0.3	0.4	0	0.0623392	0.12
-0.3	0.5	0	0.096954	0.15
-0.3	0.6	0	0.139733	0.18
-0.3	0.7	0	0.189977	0.21
-0.3	0.8	0	0.246242	0.24
-0.3	0.9	0	0.306222	0.27
-0.3	1	0	0.366704	0.3
-0.3	1.1	0	0.423627	0.33
-0.3	1.2	0	0.472274	0.36
-0.3	1.3	0	0.507598	0.39
-0.3	1.4	0	0.524711	0.42
-0.3	1.5	0	0.519649	0.45
-0.3	1.6	0	0.490732	0.48
-0.3	1.7	0	0.440941	0.51
-0.3	1.8	0	0.381016	0.54
-0.3	1.9	0	0.330536	0.57
-0.3	2	0	0.311625	0.6

-0.2	-1	0	-0.0467402	-0.2
-0.2	-0.9	0	-0.0539656	-0.18
-0.2	-0.8	0	-0.0714892	-0.16
-0.2	-0.7	0	-0.0863452	-0.14
-0.2	-0.6	0	-0.089019	-0.12
-0.2	-0.5	0	-0.0778881	-0.1
-0.2	-0.4	0	-0.0576402	-0.08
-0.2	-0.3	0	-0.0354314	-0.06
-0.2	-0.2	0	-0.0174407	-0.04
-0.2	-0.1	0	-0.00645884	-0.02
-0.2	-1.38778e-16	0	-0.00084139	-2.22045e-17
-0.2	0.1	0	0.00428211	0.02
-0.2	0.2	0	0.0139809	0.04
-0.2	0.3	0	0.0313119	0.06
-0.2	0.4	0	0.0572743	0.08
-0.2	0.5	0	0.0916999	0.1
-0.2	0.6	0	0.133834	0.12
-0.2	0.7	0	0.182431	0.14
-0.2	0.8	0	0.235625	0.16
-0.2	0.9	0	0.290773	0.18
-0.2	1	0	0.34437	0.2
-0.2	1.1	0	0.392078	0.22
-0.2	1.2	0	0.428899	0.24
-0.2	1.3	0	0.449497	0.26
-0.2	1.4	0	0.448758	0.28
-0.2	1.5	0	0.422767	0.3
-0.2	1.6	0	0.370566	0.32
-0.2	1.7	0	0.297007	0.34
-0.2	1.8	0	0.215996	0.36
-0.2	1.9	0	0.150708	0.38
-0.2	2	0	0.125685	0.4

-0.1	-1	0	-0.00988416	-0.1
-0.1	-0.9	0	-0.0183321	-0.09
-0.1	-0.8	0	-0.0381618	-0.08
-0.1	-0.7	0	-0.0568284	-0.07
-0.1	-0.6	0	-0.0642137	-0.06
-0.1	-0.5	0	-0.0577605	-0.05
-0.1	-0.4	0	-0.0416506	-0.04
-0.1	-0.3	0	-0.0231487	-0.03
-0.1	-0.2	0	-0.00885899	-0.02
-0.1	-0.1	0	-0.00175066	-0.01
-0.1	-1.38778e-16	0	0.00020689	-1.11022e-17
-0.1	0.1	0	0.00251427	0.01
-0.1	0.2	0	0.0105811	0.02
-0.1	0.3	0	0.0273412	0.03
-0.1	0.4	0	0.0533472	0.04
-0.1	0.5	0	0.0878652	0.05
-0.1	0.6	0	0.129602	0.06
-0.1	0.7	0	0.176873	0.07
-0.1	0.8	0	0.227484	0.08
-0.1	0.9	0	0.278572	0.09
-0.1	1	0	0.326502	0.1
-0.1	1.1	0	0.366888	0.11
-0.1	1.2	0	0.394756	0.12
-0.1	1.3	0	0.404895	0.13
-0.1	1.4	0	0.392501	0.14
-0.1	1.5	0	0.354315	0.15
-0.1	1.6	0	0.290554	0.16
-0.1	1.7	0	0.207689	0.17
-0.1	1.8	0	0.120974	0.18
-0.1	1.9	0	0.0534219	0.19
-0.1	2	0	0.0277115	0.2

-1.38778e-16	-1	0	0	-1.11022e-16
-1.38778e-16	-0.9	0	-0.00741622	-9.99201e-17
-1.38778e-16	-0.8	0	-0.0248134	-8.88178e-17
-1.38778e-16	-0.7	0	-0.0417599	-7.77156e-17
-1.38778e-16	-0.6	0	-0.0492906	-6.66134e-17
-1.38778e-16	-0.5	0	-0.0446986	-5.55112e-17
-1.38778e-16	-0.4	0	-0.031472	-4.44089e-17
-1.38778e-16	-0.3	0	-0.0162239	-3.33067e-17
-1.38778e-16	-0.2	0	-0.00503391	-2.22045e-17
-1.38778e-16	-0.1	0	-0.000398	-1.11022e-17
-1.38778e-16	-1.38778e-16	0	0	-1.2326e-32
-1.38778e-16	0.1	0	0.00158498	1.11022e-17
-1.38778e-16	0.2	0	0.00948806	2.22045e-17
-1.38778e-16	0.3	0	0.0263911	3.33067e-17
-1.38778e-16	0.4	0	0.0526171	4.44089e-17
-1.38778e-16	0.5	0	0.087154	5.55112e-17
-1.38778e-16	0.6	0	0.128395	6.66134e-17
-1.38778e-16	0.7	0	0.174368	7.77156e-17
-1.38778e-16	0.8	0	0.222668	8.88178e-17
-1.38778e-16	0.9	0	0.270327	9.99201e-17
-1.38778e-16	1	0	0.313725	1.11022e-16
-1.38778e-16	1.1	0	0.34862	1.22125e-16
-1.38778e-16	1.2	0	0.370317	1.33227e-16
-1.38778e-16	1.3	0	0.374064	1.44329e-16
-1.38778e-16	1.4	0	0.355752	1.55431e-16
-1.38778e-16	1.5	0	0.313121	1.66533e-16
-1.38778e-16	1.6	0	0.247603	1.77636e-16
-1.38778e-16	1.7	0	0.166615	1.88738e-16
-1.38778e-16	1.8	0	0.0850244	1.9984e-16
-1.38778e-16	1.9	0	0.023221	2.10942e-16
-1.38778e-16	2	0	0	2.22045e-16

0.1	-1	0	-0.00625384	-0.1
0.1	-0.9	0	-0.0115254	-0.09
0.1	-0.8	0	-0.0241294	-0.08
0.1	-0.7	0	-0.0362951	-0.07
0.1	-0.6	0	-0.041203	-0.06
0.1	-0.5	0	-0.0366622	-0.05
0.1	-0.4	0	-0.0254157	-0.04
0.1	-0.3	0	-0.0128305	-0.03
0.1	-0.2	0	-0.00376244	-0.02
0.1	-0.1	0	6.50123e-05	-0.01
0.1	-1.38778e-16	0	0.000932473	-1.11022e-17
0.1	0.1	0	0.0035773	0.01
0.1	0.2	0	0.0124436	0.02
0.1	0.3	0	0.0299234	0.03
0.1	0.4	0	0.0563137	0.04
0.1	0.5	0	0.0905873	0.05
0.1	0.6	0	0.131046	0.06
0.1	0.7	0	0.175588	0.07
0.1	0.8	0	0.221721	0.08
0.1	0.9	0	0.266476	0.09
0.1	1	0	0.306364	0.1
0.1	1.1	0	0.337423	0.11
0.1	1.2	0	0.355418	0.12
0.1	1.3	0	0.356253	0.13
0.1	1.4	0	0.336696	0.14
0.1	1.5	0	0.295519	0.15
0.1	1.6	0	0.23507	0.16
0.1	1.7	0	0.162897	0.17
0.1	1.8	0	0.0922763	0.18
0.1	1.9	0	0.0399638	0.19
0.1	2	0	0.0206035	0.2

0.2	-1	0	-0.0191944	-0.2
0.2	-0.9	0	-0.0218763	-0.18
0.2	-0.8	0	-0.0292411	-0.16
0.2	-0.7	0	-0.0359064	-0.14
0.2	-0.6	0	-0.0372518	-0.12
0.2	-0.5	0	-0.0318437	-0.1
0.2	-0.4	0	-0.0217405	-0.08
0.2	-0.3	0	-0.01088	-0.06
0.2	-0.2	0	-0.00271171	-0.04
0.2	-0.1	0	0.00175465	-0.02
0.2	-1.38778e-16	0	0.00450003	-2.22045e-17
0.2	0.1	0	0.00931895	0.02
0.2	0.2	0	0.0198356	0.04
0.2	0.3	0	0.0381453	0.06
0.2	0.4	0	0.0646181	0.08
0.2	0.5	0	0.0983743	0.1
0.2	0.6	0	0.137793	0.12
0.2	0.7	0	0.180791	0.14
0.2	0.8	0	0.224894	0.16
0.2	0.9	0	0.267229	0.18
0.2	1	0	0.304523	0.2
0.2	1.1	0	0.333182	0.22
0.2	1.2	0	0.349512	0.24
0.2	1.3	0	0.350141	0.26
0.2	1.4	0	0.3327	0.28
0.2	1.5	0	0.296814	0.3
0.2	1.6	0	0.245307	0.32
0.2	1.7	0	0.185201	0.34
0.2	1.8	0	0.127636	0.36
0.2	1.9	0	0.0857661	0.38
0.2	2	0	0.070677	0.4

0.3	-1	0	-0.0331359	-0.3
0.3	-0.9	0	-0.0331491	-0.27
0.3	-0.8	0	-0.0358343	-0.24
0.3	-0.7	0	-0.0376209	-0.21
0.3	-0.6	0	-0.0355995	-0.18
0.3	-0.5	0	-0.0289702	-0.15
0.3	-0.4	0	-0.0192135	-0.12
0.3	-0.3	0	-0.00900929	-0.09
0.3	-0.2	0	-0.000610442	-0.06
0.3	-0.1	0	0.00548022	-0.03
0.3	-1.38778e-16	0	0.010852	-3.33067e-17
0.3	0.1	0	0.0183927	0.03
0.3	0.2	0	0.0309486	0.06
0.3	0.3	0	0.0503096	0.09
0.3	0.4	0	0.0769199	0.12
0.3	0.5	0	0.110104	0.15
0.3	0.6	0	0.14842	0.18
0.3	0.7	0	0.18991	0.21
0.3	0.8	0	0.232221	0.24
0.3	0.9	0	0.272648	0.27
0.3	1	0	0.30819	0.3
0.3	1.1	0	0.335659	0.33
0.3	1.2	0	0.351915	0.36
0.3	1.3	0	0.354266	0.39
0.3	1.4	0	0.341071	0.42
0.3	1.5	0	0.312538	0.45
0.3	1.6	0	0.271569	0.48
0.3	1.7	0	0.224291	0.51
0.3	1.8	0	0.179683	0.54
0.3	1.9	0	0.147824	0.57
0.3	2	0	0.137054	0.6

0.4	-1	0	-0.0459722	-0.4
0.4	-0.9	0	-0.043445	-0.36
0.4	-0.8	0	-0.0422875	-0.32
0.4	-0.7	0	-0.0401741	-0.28
0.4	-0.6	0	-0.0353299	-0.24
0.4	-0.5	0	-0.0273485	-0.2
0.4	-0.4	0	-0.0172484	-0.16
0.4	-0.3	0	-0.00676269	-0.12
0.4	-0.2	0	0.00271822	-0.08
0.4	-0.1	0	0.0110018	-0.04
0.4	-1.38778e-16	0	0.0193128	-4.44089e-17
0.4	0.1	0	0.0297936	0.04
0.4	0.2	0	0.0446274	0.08
0.4	0.3	0	0.0652981	0.12
0.4	0.4	0	0.0922766	0.16
0.4	0.5	0	0.125079	0.2
0.4	0.6	0	0.162479	0.24
0.4	0.7	0	0.202714	0.28
0.4	0.8	0	0.243619	0.32
0.4	0.9	0	0.282719	0.36
0.4	1	0	0.317311	0.4
0.4	1.1	0	0.344615	0.44
0.4	1.2	0	0.362001	0.48
0.4	1.3	0	0.367354	0.52
0.4	1.4	0	0.359581	0.56
0.4	1.5	0	0.339211	0.6
0.4	1.6	0	0.308954	0.64
0.4	1.7	0	0.273929	0.68
0.4	1.8	0	0.241205	0.72
0.4	1.9	0	0.218445	0.76
0.4	2	0	0.211959	0.8

0.5	-1	0	-0.0577859	-0.5
0.5	-0.9	0	-0.0529215	-0.45
0.5	-0.8	0	-0.0486492	-0.4
0.5	-0.7	0	-0.0434498	-0.35
0.5	-0.6	0	-0.0362329	-0.3
0.5	-0.5	0	-0.0267887	-0.25
0.5	-0.4	0	-0.0157834	-0.2
0.5	-0.3	0	-0.00429734	-0.15
0.5	-0.2	0	0.00684825	-0.1
0.5	-0.1	0	0.0176341	-0.05
0.5	-1.38778e-16	0	0.0289899	-5.55112e-17
0.5	0.1	0	0.0424893	0.05
0.5	0.2	0	0.0597822	0.1
0.5	0.3	0	0.0820633	0.15
0.5	0.4	0	0.10978	0.2
0.5	0.5	0	0.142594	0.25
0.5	0.6	0	0.179491	0.3
0.5	0.7	0	0.218932	0.35
0.5	0.8	0	0.258982	0.4
0.5	0.9	0	0.297419	0.45
0.5	1	0	0.331855	0.5
0.5	1.1	0	0.359885	0.55
0.5	1.2	0	0.379321	0.6
0.5	1.3	0	0.388502	0.65
0.5	1.4	0	0.386705	0.7
0.5	1.5	0	0.374582	0.75
0.5	1.6	0	0.35451	0.8
0.5	1.7	0	0.330648	0.85
0.5	1.8	0	0.308495	0.9
0.5	1.9	0	0.293889	0.95
0.5	2	0	0.291664	1

0.6	-1	0	-0.0696304	-0.6
0.6	-0.9	0	-0.0626049	-0.54
0.6	-0.8	0	-0.0557089	-0.48
0.6	-0.7	0	-0.0479292	-0.42
0.6	-0.6	0	-0.0385685	-0.36
0.6	-0.5	0	-0.0274961	-0.3
0.6	-0.4	0	-0.0151211	-0.24
0.6	-0.3	0	-0.00209232	-0.18
0.6	-0.2	0	0.0111283	-0.12
0.6	-0.1	0	0.0246121	-0.06
0.6	-1.38778e-16	0	0.0390643	-6.66134e-17
0.6	0.1	0	0.0556399	0.06
0.6	0.2	0	0.0755741	0.12
0.6	0.3	0	0.0998045	0.18
0.6	0.4	0	0.128721	0.24
0.6	0.5	0	0.162085	0.3
0.6	0.6	0	0.199066	0.36
0.6	0.7	0	0.238345	0.42
0.6	0.8	0	0.278227	0.48
0.6	0.9	0	0.316757	0.54
0.6	1	0	0.351842	0.6
0.6	1.1	0	0.381417	0.66
0.6	1.2	0	0.403653	0.72
0.6	1.3	0	0.417225	0.78
0.6	1.4	0	0.421639	0.84
0.6	1.5	0	0.417535	0.9
0.6	1.6	0	0.406909	0.96
0.6	1.7	0	0.393077	1.02
0.6	1.8	0	0.380303	1.08
0.6	1.9	0	0.373058	1.14
0.6	2	0	0.375097	1.2

0.7	-1	0	-0.0828665	-0.7
0.7	-0.9	0	-0.0737805	-0.63
0.7	-0.8	0	-0.0645194	-0.56
0.7	-0.7	0	-0.054386	-0.49
0.7	-0.6	0	-0.0429061	-0.42
0.7	-0.5	0	-0.0299718	-0.35
0.7	-0.4	0	-0.0158117	-0.28
0.7	-0.3	0	-0.000795852	-0.21
0.7	-0.2	0	0.0148368	-0.14
0.7	-0.1	0	0.0312013	-0.07
0.7	-1.38778e-16	0	0.0488369	-7.77156e-17
0.7	0.1	0	0.0685946	0.07
0.7	0.2	0	0.0913948	0.14
0.7	0.3	0	0.117959	0.21
0.7	0.4	0	0.148605	0.28
0.7	0.5	0	0.183153	0.35
0.7	0.6	0	0.220926	0.42
0.7	0.7	0	0.260805	0.49
0.7	0.8	0	0.301326	0.56
0.7	0.9	0	0.340784	0.63
0.7	1	0	0.377363	0.7
0.7	1.1	0	0.409284	0.77
0.7	1.2	0	0.435001	0.84
0.7	1.3	0	0.453429	0.91
0.7	1.4	0	0.464189	0.98
0.7	1.5	0	0.467837	1.05
0.7	1.6	0	0.465986	1.12
0.7	1.7	0	0.461246	1.19
0.7	1.8	0	0.456918	1.26
0.7	1.9	0	0.45645	1.33
0.7	2	0	0.462789	1.4

0.8	-1	0	-0.0989034	-0.8
0.8	-0.9	0	-0.0877751	-0.72
0.8	-0.8	0	-0.076225	-0.64
0.8	-0.7	0	-0.0637569	-0.56
0.8	-0.6	0	-0.050028	-0.48
0.8	-0.5	0	-0.0349332	-0.4
0.8	-0.4	0	-0.0185802	-0.32
0.8	-0.3	0	-0.00116212	-0.24
0.8	-0.2	0	0.0172183	-0.16
0.8	-0.1	0	0.0366941	-0.08
0.8	-1.38778e-16	0	0.0576827	-8.88178e-17
0.8	0.1	0	0.0808161	0.08
0.8	0.2	0	0.106779	0.16
0.8	0.3	0	0.136119	0.24
0.8	0.4	0	0.169083	0.32
0.8	0.5	0	0.205527	0.4
0.8	0.6	0	0.24489	0.48
0.8	0.7	0	0.28623	0.56
0.8	0.8	0	0.328292	0.64
0.8	0.9	0	0.369598	0.72
0.8	1	0	0.408572	0.8
0.8	1.1	0	0.443672	0.88
0.8	1.2	0	0.473569	0.96
0.8	1.3	0	0.497333	1.04
0.8	1.4	0	0.514629	1.12
0.8	1.5	0	0.52588	1.2
0.8	1.6	0	0.532344	1.28
0.8	1.7	0	0.536044	1.36
0.8	1.8	0	0.539525	1.44
0.8	1.9	0	0.545458	1.52
0.8	2	0	0.556166	1.6

0.9	-1	0	-0.119132	-0.9
0.9	-0.9	0	-0.105911	-0.81
0.9	-0.8	0	-0.092017	-0.72
0.9	-0.7	0	-0.0770883	-0.63
0.9	-0.6	0	-0.0608677	-0.54
0.9	-0.5	0	-0.0432524	-0.45
0.9	-0.4	0	-0.0242755	-0.36
0.9	-0.3	0	-0.0040221	-0.27
0.9	-0.2	0	0.0174856	-0.18
0.9	-0.1	0	0.0403835	-0.09
0.9	-1.38778e-16	0	0.0649995	-9.99201e-17
0.9	0.1	0	0.0918083	0.09
0.9	0.2	0	0.121322	0.18
0.9	0.3	0	0.153952	0.27
0.9	0.4	0	0.189885	0.36
0.9	0.5	0	0.228998	0.45
0.9	0.6	0	0.270825	0.54
0.9	0.7	0	0.314572	0.63
0.9	0.8	0	0.359163	0.72
0.9	0.9	0	0.403322	0.81
0.9	1	0	0.44567	0.9
0.9	1.1	0	0.48486	0.99
0.9	1.2	0	0.519716	1.08
0.9	1.3	0	0.549399	1.17
0.9	1.4	0	0.573563	1.26
0.9	1.5	0	0.592475	1.35
0.9	1.6	0	0.607064	1.44
0.9	1.7	0	0.618859	1.53
0.9	1.8	0	0.629803	1.62
0.9	1.9	0	0.641954	1.71
0.9	2	0	0.657142	1.8

1	-1	0	-0.144928	-1
1	-0.9	0	-0.129512	-0.9
1	-0.8	0	-0.113126	-0.8
1	-0.7	0	-0.0955067	-0.7
1	-0.6	0	-0.0764641	-0.6
1	-0.5	0	-0.0559067	-0.5
1	-0.4	0	-0.0338302	-0.4
1	-0.3	0	-0.0102605	-0.3
1	-0.2	0	0.0148223	-0.2
1	-0.1	0	0.0415473	-0.1
1	-1.38778e-16	0	0.0701754	-1.11022e-16
1	0.1	0	0.101069	0.1
1	0.2	0	0.134616	0.2
1	0.3	0	0.171129	0.3
1	0.4	0	0.210748	0.4
1	0.5	0	0.253368	0.5
1	0.6	0	0.298601	0.6
1	0.7	0	0.345776	0.7
1	0.8	0	0.393973	0.8
1	0.9	0	0.442082	0.9
1	1	0	0.488889	1
1	1.1	0	0.53319	1.1
1	1.2	0	0.573913	1.2
1	1.3	0	0.61026	1.3
1	1.4	0	0.641827	1.4
1	1.5	0	0.668707	1.5
1	1.6	0	0.691522	1.6
1	1.7	0	0.711374	1.7
1	1.8	0	0.729704	1.8
1	1.9	0	0.748068	1.9
1	2	0	0.767888	2

1.1	-1	0	-0.177659	-1.1
1.1	-0.9	0	-0.159909	-0.99
1.1	-0.8	0	-0.140812	-0.88
1.1	-0.7	0	-0.120192	-0.77
1.1	-0.6	0	-0.0979196	-0.66
1.1	-0.5	0	-0.0739319	-0.55
1.1	-0.4	0	-0.0482198	-0.44
1.1	-0.3	0	-0.0207878	-0.33
1.1	-0.2	0	0.00839746	-0.22
