-0.8	-0.717356	0
-0.76	-0.680715	0.00820637
-0.72	-0.644074	0.0153106
-0.68	-0.607433	0.02136
-0.64	-0.570792	0.0264034
-0.6	-0.534151	0.0304915
-0.56	-0.49751	0.0336762
-0.52	-0.460869	0.0360112
-0.48	-0.424228	0.0375512
-0.44	-0.387587	0.0383525
-0.4	-0.350946	0.0384724
-0.36	-0.314305	0.0379693
-0.32	-0.277664	0.0369027
-0.28	-0.241023	0.0353328
-0.24	-0.204382	0.0333208
-0.2	-0.167741	0.0309285
-0.16	-0.1311	0.0282184
-0.12	-0.0944588	0.0252534
-0.08	-0.0578178	0.0220969
-0.04	-0.0211768	0.0188126
1.249e-16	0.0154642	0.0154642
0.04	0.0521053	0.0121159
0.08	0.0887463	0.00883159
0.12	0.125387	0.00567509
0.16	0.162028	0.00271011
0.2	0.198669	-2.77556e-17
0.24	0.228004	-0.00969851
0.28	0.257339	-0.0190167
0.32	0.286674	-0.0278929
0.36	0.316008	-0.0362657
0.4	0.345343	-0.0440751
0.44	0.374678	-0.0512614
0.48	0.404013	-0.0577663
0.52	0.433348	-0.0635325
0.56	0.462682	-0.0685038
0.6	0.492017	-0.0726252
0.64	0.521352	-0.0758434
0.68	0.550687	-0.0781062
0.72	0.580022	-0.0793631
0.76	0.609356	-0.0795651
0.8	0.638691	-0.0786649
0.84	0.668026	-0.0766171
0.88	0.697361	-0.0733781
0.92	0.726696	-0.0689061
0.96	0.75603	-0.0631612
1	0.785365	-0.0561058
1.04	0.8147	-0.0477043
1.08	0.844035	-0.0379231
1.12	0.87337	-0.0267309
1.16	0.902704	-0.0140988
1.2	0.932039	-4.44089e-16
1.24	0.927097	-0.0186866
1.28	0.922156	-0.0358602
1.32	0.917214	-0.0515011
1.36	0.912272	-0.0655923
1.4	0.907331	-0.0781192
1.44	0.902389	-0.0890695
1.48	0.897447	-0.0984337
1.52	0.892505	-0.106205
1.56	0.887564	-0.112378
1.6	0.882622	-0.116952
1.64	0.87768	-0.119926
1.68	0.872739	-0.121305
1.72	0.867797	-0.121093
1.76	0.862855	-0.119299
1.8	0.857913	-0.115934
1.84	0.852972	-0.111011
1.88	0.84803	-0.104546
1.92	0.843088	-0.0965571
1.96	0.838147	-0.0870649
2	0.833205	-0.0760925
2.04	0.828263	-0.0636654
2.08	0.823322	-0.0498115
2.12	0.81838	-0.0345607
2.16	0.813438	-0.0179453
2.2	0.808496	-3.33067e-16
2.24	0.773822	-0.0104943
2.28	0.739147	-0.0197339
2.32	0.704472	-0.0277595
2.36	0.669797	-0.0346136
2.4	0.635122	-0.0403409
2.44	0.600447	-0.0449875
2.48	0.565773	-0.0486016
2.52	0.531098	-0.0512328
2.56	0.496423	-0.0529324
2.6	0.461748	-0.0537532
2.64	0.427073	-0.0537493
2.68	0.392399	-0.0529761
2.72	0.357724	-0.0514905
2.76	0.323049	-0.0493501
2.8	0.288374	-0.0466141
2.84	0.253699	-0.0433421
2.88	0.219024	-0.0395949
2.92	0.18435	-0.035434
2.96	0.149675	-0.0309215
3	0.115	-0.02612
3.04	0.0803251	-0.0210928
3.08	0.0456503	-0.0159034
3.12	0.0109755	-0.0106155
3.16	-0.0236993	-0.00529301
3.2	-0.0583741	2.22045e-15
