0	1	0
0.0625	1	1e-06
0.125	1	0
0.25	1	0
0.5	1	1e-06
1	1	1e-06
2	1	1e-06
4	1	1e-06
5	1	1e-06
5.03125	1.00008	6.25e-07
5.04666	1.00013	9.3312e-07
5.06206	1.00017	1.24124e-06
5.07747	1.00022	1.54936e-06
5.09287	1.00027	1.85748e-06
5.10828	1.00032	2.1656e-06
5.13909	1.00042	2.78184e-06
5.20072	1.00062	4.01432e-06
5.26234	1.00083	5.24679e-06
5.32396	1.00103	6.47927e-06
5.38559	1.00125	7.71175e-06
5.50884	1.00168	1.01767e-05
5.61976	1.00209	1.23952e-05
5.74258	1.00255	1.48517e-05
5.86541	1.00302	1.73082e-05
5.98824	1.0035	1.97647e-05
6.11106	1.004	2.22212e-05
6.23389	1.0045	2.46778e-05
6.35671	1.00502	2.71343e-05
6.47954	1.00555	2.95908e-05
6.72519	1.00663	3.45038e-05
6.97084	1.00776	3.94169e-05
7.27338	1.0092	4.54676e-05
7.57591	1.01069	5.15183e-05
7.87845	1.01224	5.7569e-05
8.18098	1.01385	6.36197e-05
8.48352	1.0155	6.96704e-05
8.78606	1.01721	7.57211e-05
9.08859	1.01897	8.17718e-05
9.62735	1.02223	9.25471e-05
9.74858	1.02299	9.49715e-05
9.99102	1.02452	9.98204e-05
10.0062	1.0246	0.0001
10.0259	1.02468	0.000100045
10.0382	1.02472	0.0001
10.0505	1.02475	9.99786e-05
10.0628	1.0248	0.0001
10.0751	1.02484	0.0001
10.0874	1.02487	0.0001
10.112	1.02495	0.0001
10.1366	1.02503	0.0001
10.1858	1.02518	0.0001
10.235	1.02533	0.0001
10.2842	1.02548	0.0001
10.3334	1.02563	0.0001
10.4319	1.02592	0.0001
10.5303	1.02621	0.0001
10.6474	1.02655	0.0001
10.7644	1.02688	0.0001
10.8815	1.02721	0.0001
10.9986	1.02753	0.0001
11.1156	1.02785	0.0001
11.2327	1.02816	0.0001
11.3498	1.02847	0.0001
11.5839	1.02909	0.0001
11.8181	1.02969	0.0001
12.1059	1.03042	0.0001
12.3937	1.03113	0.0001
12.6816	1.03183	0.0001
12.9694	1.03251	0.0001
13.2572	1.03319	0.0001
13.545	1.03386	0.0001
13.8329	1.03452	0.0001
14.3453	1.03566	0.0001
14.8064	1.03667	0.0001
15.2676	1.03767	0.0001
15.7287	1.03864	0.0001
16.1898	1.0396	0.0001
16.651	1.04054	0.0001
17.1121	1.04147	0.0001
18.0344	1.04328	0.0001
18.9567	1.04505	0.0001
19.879	1.04678	0.0001
20.8013	1.04846	0.0001
21.7236	1.05012	0.0001
22.6459	1.05174	0.0001
23.5682	1.05334	0.0001
25.4128	1.05647	0.0001
27.2574	1.05952	0.0001
29.102	1.0625	0.0001
29.5823	1.06327	0.0001
29.9131	1.06379	0.0001
29.9664	1.06388	9.89999e-05
29.9899	1.06391	0.000101
30.0317	1.0639	9.94017e-05
30.0383	1.06389	9.92333e-05
30.0515	1.06386	9.89692e-05
30.0647	1.06385	9.87365e-05
30.078	1.06381	9.84414e-05
30.0912	1.06379	9.81769e-05
30.1176	1.06374	9.76486e-05
30.144	1.06369	9.71203e-05
30.1968	1.06359	9.60639e-05
30.2496	1.06348	9.50074e-05
30.3025	1.06337	9.39509e-05
30.3553	1.06326	9.28945e-05
30.4609	1.06303	9.07815e-05
30.5666	1.06279	8.86685e-05
30.6852	1.0625	8.62966e-05
30.8038	1.06221	8.39247e-05
30.9224	1.0619	8.15528e-05
31.041	1.06158	7.91809e-05
31.1595	1.06125	7.6809e-05
31.2781	1.0609	7.44371e-05
31.3967	1.06055	7.20652e-05
31.6339	1.05982	6.73214e-05
31.8711	1.05905	6.25776e-05
32.1618	1.05806	5.67644e-05
32.4524	1.05701	5.09511e-05
32.7431	1.05592	4.51379e-05
33.0338	1.05477	3.93246e-05
33.3244	1.05358	3.35114e-05
33.6151	1.05235	2.76982e-05
33.9058	1.05107	2.18849e-05
34.1964	1.04976	1.60717e-05
34.4871	1.0484	1.02584e-05
34.6608	1.04756	6.78498e-06
34.8621	1.04658	1.75883e-06
34.9627	1.04608	7.45769e-07
35.013	1.04587	0
35.0355	1.04581	0
35.058	1.04579	2.05886e-07
35.0805	1.04575	0
35.1005	1.0457	0
35.1205	1.04567	0
35.1605	1.0456	0
35.2005	1.04554	0
35.2404	1.04547	0
35.2804	1.04541	0
35.3604	1.04528	0
35.4404	1.04516	0
35.5518	1.04499	0
35.6633	1.04483	0
35.7748	1.04468	0
35.8862	1.04453	0
35.9977	1.04438	0
